
These predictions were generated by FAST (v6.01, 12-Aug-2005) on 20-Dec-2013 at 13:35:20.
The aerodynamic calculations were made by AeroDyn (12.58, 28-Jun-2005).

 NREL 5.0 MW Baseline Wind Turbine for Use in Offshore Analysis.

    Time	TTDspFA	TTDspSS	TTDspAx	TipDxb1	TipDyb1	TipDxb2	TipDyb2	TipDxb3	TipDyb3	LSSTipPxa
 338.500	-2.680E-02	-2.348E-02	-7.629E-06	-1.604E+00	 2.473E-01	 1.461E-01	 3.335E-01	 4.072E-01	-4.782E-01	 2.056E+02
 338.600	-4.101E-02	-2.019E-02	-1.526E-05	-1.615E+00	 3.131E-01	 3.237E-01	 2.603E-01	 2.890E-01	-4.689E-01	 2.129E+02
 338.700	-5.298E-02	-1.640E-02	-2.289E-05	-1.589E+00	 3.943E-01	 4.974E-01	 1.612E-01	 1.327E-01	-4.436E-01	 2.202E+02
 338.800	-6.242E-02	-1.238E-02	-3.052E-05	-1.520E+00	 4.709E-01	 6.091E-01	 5.311E-02	-3.896E-02	-4.081E-01	 2.274E+02
 338.900	-6.907E-02	-8.431E-03	-3.815E-05	-1.417E+00	 5.256E-01	 6.726E-01	-4.249E-02	-2.078E-01	-3.659E-01	 2.347E+02
 339.000	-7.249E-02	-4.939E-03	-3.815E-05	-1.300E+00	 5.492E-01	 7.088E-01	-1.106E-01	-3.867E-01	-3.223E-01	 2.419E+02
 339.100	-7.230E-02	-2.056E-03	-3.815E-05	-1.180E+00	 5.467E-01	 6.992E-01	-1.378E-01	-5.633E-01	-2.760E-01	 2.491E+02
 339.200	-6.835E-02	 3.085E-04	-3.052E-05	-1.062E+00	 5.204E-01	 6.687E-01	-1.443E-01	-7.458E-01	-2.426E-01	 2.564E+02
 339.300	-6.085E-02	 2.275E-03	-2.289E-05	-9.554E-01	 4.885E-01	 6.571E-01	-1.523E-01	-9.323E-01	-2.147E-01	 2.636E+02
 339.400	-5.059E-02	 3.926E-03	-1.526E-05	-8.551E-01	 4.643E-01	 6.489E-01	-1.810E-01	-1.139E+00	-1.829E-01	 2.709E+02
 339.500	-3.844E-02	 5.285E-03	-7.629E-06	-7.609E-01	 4.586E-01	 6.177E-01	-2.340E-01	-1.369E+00	-1.344E-01	 2.781E+02
 339.600	-2.489E-02	 6.191E-03	-7.629E-06	-6.509E-01	 4.693E-01	 5.753E-01	-3.087E-01	-1.577E+00	-6.443E-02	 2.853E+02
 339.700	-1.054E-02	 6.445E-03	 0.000E+00	-5.275E-01	 4.782E-01	 5.188E-01	-3.950E-01	-1.728E+00	 1.249E-02	 2.925E+02
 339.800	 3.772E-03	 5.989E-03	 0.000E+00	-4.008E-01	 4.762E-01	 4.339E-01	-4.617E-01	-1.816E+00	 9.069E-02	 2.997E+02
 339.900	 1.720E-02	 4.761E-03	 0.000E+00	-2.636E-01	 4.433E-01	 3.363E-01	-4.968E-01	-1.870E+00	 1.568E-01	 3.069E+02
 340.000	 2.903E-02	 2.851E-03	-7.629E-06	-1.171E-01	 3.774E-01	 2.307E-01	-4.971E-01	-1.924E+00	 2.070E-01	 3.140E+02
 340.100	 3.872E-02	 4.411E-04	-1.526E-05	 2.113E-02	 2.955E-01	 1.272E-01	-4.586E-01	-1.979E+00	 2.504E-01	 3.212E+02
 340.200	 4.607E-02	-2.380E-03	-1.526E-05	 1.702E-01	 2.111E-01	 3.389E-02	-4.058E-01	-2.018E+00	 2.848E-01	 3.283E+02
 340.300	 5.097E-02	-5.526E-03	-2.289E-05	 3.389E-01	 1.394E-01	-3.273E-02	-3.594E-01	-2.022E+00	 3.192E-01	 3.355E+02
 340.400	 5.329E-02	-9.055E-03	-2.289E-05	 5.115E-01	 8.515E-02	-1.188E-01	-3.377E-01	-2.008E+00	 3.594E-01	 3.426E+02
 340.500	 5.294E-02	-1.301E-02	-2.289E-05	 6.690E-01	 4.505E-02	-2.195E-01	-3.489E-01	-2.002E+00	 4.073E-01	 3.497E+02
 340.600	 5.011E-02	-1.730E-02	-2.289E-05	 8.205E-01	 9.055E-03	-3.241E-01	-3.759E-01	-1.994E+00	 4.658E-01	 3.568E+02
 340.700	 4.504E-02	-2.167E-02	-2.289E-05	 9.424E-01	-3.957E-02	-4.481E-01	-4.003E-01	-1.936E+00	 5.230E-01	 3.929E+00
 340.800	 3.782E-02	-2.577E-02	-1.526E-05	 9.882E-01	-9.860E-02	-6.059E-01	-3.881E-01	-1.805E+00	 5.686E-01	 1.102E+01
 340.900	 2.877E-02	-2.932E-02	-1.526E-05	 9.798E-01	-1.647E-01	-7.860E-01	-3.258E-01	-1.622E+00	 5.984E-01	 1.811E+01
 341.000	 1.832E-02	-3.204E-02	-7.629E-06	 9.429E-01	-2.436E-01	-9.430E-01	-2.279E-01	-1.412E+00	 5.948E-01	 2.519E+01
 341.100	 7.069E-03	-3.383E-02	-7.629E-06	 9.193E-01	-3.201E-01	-1.063E+00	-1.148E-01	-1.166E+00	 5.622E-01	 3.226E+01
 341.200	-4.449E-03	-3.481E-02	-7.629E-06	 9.040E-01	-3.810E-01	-1.155E+00	-1.585E-02	-8.783E-01	 5.080E-01	 3.932E+01
 341.300	-1.558E-02	-3.515E-02	-7.629E-06	 9.025E-01	-4.101E-01	-1.244E+00	 6.008E-02	-5.785E-01	 4.548E-01	 4.638E+01
 341.400	-2.547E-02	-3.489E-02	-1.526E-05	 9.009E-01	-4.088E-01	-1.315E+00	 1.073E-01	-2.987E-01	 4.199E-01	 5.344E+01
 341.500	-3.329E-02	-3.400E-02	-1.526E-05	 8.877E-01	-3.973E-01	-1.345E+00	 1.243E-01	-3.631E-02	 3.968E-01	 6.049E+01
 341.600	-3.828E-02	-3.237E-02	-1.526E-05	 8.667E-01	-3.861E-01	-1.350E+00	 1.373E-01	 2.060E-01	 3.873E-01	 6.755E+01
 341.700	-3.995E-02	-2.992E-02	-1.526E-05	 8.501E-01	-3.937E-01	-1.357E+00	 1.619E-01	 4.196E-01	 3.691E-01	 7.461E+01
 341.800	-3.799E-02	-2.665E-02	-1.526E-05	 8.159E-01	-4.175E-01	-1.374E+00	 2.135E-01	 5.962E-01	 3.310E-01	 8.168E+01
 341.900	-3.229E-02	-2.270E-02	-7.629E-06	 7.682E-01	-4.477E-01	-1.382E+00	 2.947E-01	 7.283E-01	 2.717E-01	 8.875E+01
 342.000	-2.312E-02	-1.841E-02	-7.629E-06	 7.038E-01	-4.688E-01	-1.370E+00	 3.906E-01	 7.832E-01	 1.933E-01	 9.583E+01
 342.100	-1.101E-02	-1.421E-02	 0.000E+00	 5.940E-01	-4.623E-01	-1.349E+00	 4.845E-01	 7.857E-01	 1.139E-01	 1.029E+02
 342.200	 3.379E-03	-1.048E-02	 0.000E+00	 4.659E-01	-4.293E-01	-1.331E+00	 5.479E-01	 8.416E-01	 3.626E-02	 1.100E+02
 342.300	 1.927E-02	-7.344E-03	 0.000E+00	 3.388E-01	-3.799E-01	-1.309E+00	 5.654E-01	 9.658E-01	-3.497E-02	 1.171E+02
 342.400	 3.581E-02	-4.730E-03	-7.629E-06	 2.125E-01	-3.201E-01	-1.248E+00	 5.456E-01	 1.095E+00	-9.036E-02	 1.242E+02
 342.500	 5.224E-02	-2.630E-03	-2.289E-05	 6.338E-02	-2.578E-01	-1.130E+00	 5.098E-01	 1.149E+00	-1.259E-01	 1.313E+02
 342.600	 6.804E-02	-1.062E-03	-3.815E-05	-9.291E-02	-1.977E-01	-9.840E-01	 4.873E-01	 1.155E+00	-1.451E-01	 1.384E+02
 342.700	 8.279E-02	-8.833E-05	-5.341E-05	-2.335E-01	-1.526E-01	-8.471E-01	 4.842E-01	 1.183E+00	-1.740E-01	 1.455E+02
 342.800	 9.587E-02	 2.849E-04	-6.866E-05	-3.605E-01	-1.204E-01	-7.109E-01	 5.021E-01	 1.228E+00	-2.218E-01	 1.526E+02
 342.900	 1.064E-01	 1.022E-04	-8.392E-05	-4.871E-01	-9.227E-02	-5.729E-01	 5.287E-01	 1.256E+00	-2.865E-01	 1.597E+02
 343.000	 1.139E-01	-5.707E-04	-9.918E-05	-6.160E-01	-5.058E-02	-4.297E-01	 5.517E-01	 1.244E+00	-3.524E-01	 1.668E+02
 343.100	 1.182E-01	-1.630E-03	-1.068E-04	-7.112E-01	 3.185E-03	-2.720E-01	 5.482E-01	 1.189E+00	-4.121E-01	 1.739E+02
 343.200	 1.189E-01	-2.971E-03	-1.068E-04	-7.773E-01	 7.657E-02	-1.113E-01	 5.160E-01	 1.125E+00	-4.493E-01	 1.811E+02
 343.300	 1.163E-01	-4.500E-03	-1.068E-04	-8.271E-01	 1.635E-01	 5.153E-02	 4.549E-01	 1.059E+00	-4.592E-01	 1.882E+02
 343.400	 1.102E-01	-6.169E-03	-9.155E-05	-8.814E-01	 2.466E-01	 2.281E-01	 3.704E-01	 9.784E-01	-4.500E-01	 1.953E+02
 343.500	 1.013E-01	-8.010E-03	-7.629E-05	-9.429E-01	 3.159E-01	 4.330E-01	 2.777E-01	 8.805E-01	-4.279E-01	 2.025E+02
 343.600	 8.994E-02	-1.009E-02	-6.104E-05	-9.893E-01	 3.634E-01	 6.648E-01	 1.941E-01	 7.602E-01	-4.056E-01	 2.096E+02
 343.700	 7.690E-02	-1.245E-02	-4.578E-05	-1.011E+00	 3.937E-01	 8.450E-01	 1.348E-01	 6.564E-01	-3.900E-01	 2.168E+02
 343.800	 6.272E-02	-1.501E-02	-3.052E-05	-1.013E+00	 4.176E-01	 9.536E-01	 1.000E-01	 5.466E-01	-3.806E-01	 2.239E+02
 343.900	 4.804E-02	-1.769E-02	-2.289E-05	-1.012E+00	 4.455E-01	 1.019E+00	 7.680E-02	 4.025E-01	-3.740E-01	 2.311E+02
 344.000	 3.338E-02	-2.026E-02	-1.526E-05	-9.812E-01	 4.772E-01	 1.076E+00	 4.232E-02	 2.591E-01	-3.664E-01	 2.382E+02
 344.100	 1.920E-02	-2.244E-02	-7.629E-06	-9.032E-01	 5.119E-01	 1.113E+00	-1.858E-02	 1.143E-01	-3.531E-01	 2.454E+02
 344.200	 5.901E-03	-2.403E-02	-7.629E-06	-7.970E-01	 5.482E-01	 1.097E+00	-9.978E-02	 5.322E-03	-3.173E-01	 2.526E+02
 344.300	-5.926E-03	-2.499E-02	-7.629E-06	-6.502E-01	 5.801E-01	 1.041E+00	-1.834E-01	-6.809E-02	-2.534E-01	 2.598E+02
 344.400	-1.563E-02	-2.537E-02	-7.629E-06	-4.661E-01	 5.898E-01	 1.009E+00	-2.608E-01	-1.311E-01	-1.747E-01	 2.670E+02
 344.500	-2.272E-02	-2.522E-02	-7.629E-06	-2.817E-01	 5.695E-01	 1.011E+00	-3.189E-01	-1.979E-01	-9.188E-02	 2.742E+02
 344.600	-2.684E-02	-2.456E-02	-7.629E-06	-1.217E-01	 5.317E-01	 1.003E+00	-3.482E-01	-2.921E-01	-2.004E-02	 2.814E+02
 344.700	-2.769E-02	-2.335E-02	-7.629E-06	 1.322E-03	 4.840E-01	 9.788E-01	-3.534E-01	-3.937E-01	 3.511E-02	 2.886E+02
 344.800	-2.500E-02	-2.161E-02	-7.629E-06	 1.156E-01	 4.340E-01	 9.750E-01	-3.527E-01	-5.049E-01	 7.242E-02	 2.958E+02
 344.900	-1.884E-02	-1.945E-02	-7.629E-06	 2.299E-01	 3.930E-01	 1.007E+00	-3.592E-01	-6.426E-01	 1.047E-01	 3.030E+02
 345.000	-9.450E-03	-1.704E-02	 0.000E+00	 3.437E-01	 3.674E-01	 1.049E+00	-3.708E-01	-8.177E-01	 1.555E-01	 3.103E+02
 345.100	 2.699E-03	-1.437E-02	 0.000E+00	 4.444E-01	 3.428E-01	 1.038E+00	-4.066E-01	-9.669E-01	 2.161E-01	 3.175E+02
 345.200	 1.694E-02	-1.159E-02	 0.000E+00	 4.971E-01	 3.078E-01	 9.758E-01	-4.533E-01	-1.068E+00	 2.874E-01	 3.248E+02
 345.300	 3.238E-02	-8.970E-03	-7.629E-06	 5.088E-01	 2.628E-01	 8.911E-01	-4.886E-01	-1.163E+00	 3.647E-01	 3.321E+02
 345.400	 4.810E-02	-6.647E-03	-1.526E-05	 5.104E-01	 2.047E-01	 7.840E-01	-4.960E-01	-1.251E+00	 4.334E-01	 3.393E+02
 345.500	 6.329E-02	-4.622E-03	-3.052E-05	 5.411E-01	 1.313E-01	 6.560E-01	-4.667E-01	-1.296E+00	 4.824E-01	 3.466E+02
 345.600	 7.689E-02	-2.941E-03	-4.578E-05	 5.661E-01	 4.869E-02	 4.710E-01	-4.138E-01	-1.297E+00	 5.027E-01	 3.539E+02
 345.700	 8.786E-02	-1.640E-03	-6.104E-05	 5.903E-01	-2.301E-02	 2.522E-01	-3.402E-01	-1.286E+00	 5.073E-01	 1.174E+00
 345.800	 9.552E-02	-7.345E-04	-6.866E-05	 6.314E-01	-8.585E-02	 2.861E-02	-2.717E-01	-1.252E+00	 5.008E-01	 8.448E+00
 345.900	 9.941E-02	-2.850E-04	-7.629E-05	 6.936E-01	-1.461E-01	-2.018E-01	-2.253E-01	-1.171E+00	 4.895E-01	 1.571E+01
 346.000	 9.913E-02	-3.643E-04	-7.629E-05	 7.428E-01	-1.862E-01	-4.219E-01	-1.852E-01	-1.051E+00	 4.958E-01	 2.298E+01
 346.100	 9.457E-02	-9.057E-04	-6.866E-05	 7.866E-01	-2.245E-01	-5.612E-01	-1.579E-01	-9.238E-01	 5.114E-01	 3.024E+01
 346.200	 8.610E-02	-1.754E-03	-5.341E-05	 8.007E-01	-2.682E-01	-6.569E-01	-1.260E-01	-7.734E-01	 5.297E-01	 3.749E+01
 346.300	 7.415E-02	-2.765E-03	-4.578E-05	 8.071E-01	-3.134E-01	-7.250E-01	-8.157E-02	-5.771E-01	 5.421E-01	 4.474E+01
 346.400	 5.945E-02	-3.790E-03	-2.289E-05	 8.082E-01	-3.633E-01	-7.604E-01	-2.797E-02	-3.818E-01	 5.316E-01	 5.198E+01
 346.500	 4.309E-02	-4.699E-03	-1.526E-05	 7.963E-01	-4.077E-01	-8.000E-01	 4.778E-02	-2.009E-01	 5.024E-01	 5.923E+01
 346.600	 2.603E-02	-5.582E-03	-7.629E-06	 7.974E-01	-4.436E-01	-8.607E-01	 1.321E-01	-1.504E-02	 4.447E-01	 6.647E+01
 346.700	 8.944E-03	-6.505E-03	 0.000E+00	 7.632E-01	-4.591E-01	-9.421E-01	 2.135E-01	 1.617E-01	 3.695E-01	 7.372E+01
 346.800	-7.423E-03	-7.526E-03	 0.000E+00	 6.611E-01	-4.554E-01	-1.024E+00	 2.899E-01	 3.100E-01	 2.917E-01	 8.097E+01
 346.900	-2.248E-02	-8.743E-03	-7.629E-06	 5.031E-01	-4.469E-01	-1.080E+00	 3.483E-01	 4.117E-01	 2.133E-01	 8.822E+01
 347.000	-3.589E-02	-1.015E-02	-7.629E-06	 3.136E-01	-4.300E-01	-1.101E+00	 3.889E-01	 4.781E-01	 1.545E-01	 9.547E+01
 347.100	-4.716E-02	-1.166E-02	-1.526E-05	 1.065E-01	-4.066E-01	-1.085E+00	 4.128E-01	 5.278E-01	 1.124E-01	 1.027E+02
 347.200	-5.577E-02	-1.307E-02	-2.289E-05	-1.171E-01	-3.852E-01	-1.022E+00	 4.266E-01	 5.719E-01	 7.192E-02	 1.100E+02
 347.300	-6.157E-02	-1.418E-02	-3.052E-05	-3.056E-01	-3.580E-01	-9.345E-01	 4.413E-01	 5.831E-01	 3.065E-02	 1.172E+02
 347.400	-6.460E-02	-1.487E-02	-3.052E-05	-4.193E-01	-3.255E-01	-8.608E-01	 4.568E-01	 5.577E-01	-1.902E-02	 1.244E+02
 347.500	-6.460E-02	-1.507E-02	-3.052E-05	-4.966E-01	-2.794E-01	-8.005E-01	 4.837E-01	 5.209E-01	-7.668E-02	 1.317E+02
 347.600	-6.139E-02	-1.487E-02	-3.052E-05	-5.530E-01	-2.308E-01	-7.216E-01	 5.100E-01	 4.832E-01	-1.476E-01	 1.389E+02
 347.700	-5.535E-02	-1.432E-02	-2.289E-05	-5.789E-01	-1.882E-01	-6.353E-01	 5.262E-01	 4.383E-01	-2.206E-01	 1.462E+02
 347.800	-4.699E-02	-1.345E-02	-1.526E-05	-6.112E-01	-1.422E-01	-5.727E-01	 5.385E-01	 4.201E-01	-2.765E-01	 1.534E+02
 347.900	-3.665E-02	-1.231E-02	-7.629E-06	-6.631E-01	-9.591E-02	-5.076E-01	 5.353E-01	 4.331E-01	-3.184E-01	 1.606E+02
 348.000	-2.482E-02	-1.087E-02	-7.629E-06	-7.346E-01	-4.803E-02	-4.189E-01	 5.092E-01	 4.900E-01	-3.461E-01	 1.678E+02
 348.100	-1.184E-02	-9.138E-03	 0.000E+00	-8.296E-01	 1.115E-02	-3.306E-01	 4.691E-01	 5.560E-01	-3.582E-01	 1.750E+02
 348.200	 1.939E-03	-7.244E-03	 0.000E+00	-9.365E-01	 7.775E-02	-2.497E-01	 4.132E-01	 6.145E-01	-3.748E-01	 1.823E+02
 348.300	 1.592E-02	-5.280E-03	 0.000E+00	-1.018E+00	 1.527E-01	-1.992E-01	 3.595E-01	 6.313E-01	-3.984E-01	 1.895E+02
 348.400	 2.921E-02	-3.468E-03	-7.629E-06	-1.064E+00	 2.233E-01	-1.798E-01	 3.116E-01	 5.919E-01	-4.288E-01	 1.967E+02
 348.500	 4.102E-02	-2.022E-03	-1.526E-05	-1.089E+00	 2.856E-01	-1.624E-01	 2.781E-01	 5.085E-01	-4.589E-01	 2.039E+02
 348.600	 5.075E-02	-1.029E-03	-2.289E-05	-1.101E+00	 3.405E-01	-1.189E-01	 2.564E-01	 3.954E-01	-4.729E-01	 2.111E+02
 348.700	 5.789E-02	-3.486E-04	-2.289E-05	-1.088E+00	 3.745E-01	-3.346E-02	 2.276E-01	 2.794E-01	-4.714E-01	 2.183E+02
 348.800	 6.218E-02	 2.392E-04	-3.052E-05	-1.049E+00	 3.943E-01	 9.400E-02	 1.840E-01	 1.517E-01	-4.487E-01	 2.255E+02
 348.900	 6.351E-02	 8.441E-04	-3.052E-05	-9.940E-01	 4.111E-01	 2.474E-01	 1.181E-01	 2.829E-02	-4.049E-01	 2.326E+02
 349.000	 6.195E-02	 1.477E-03	-3.052E-05	-9.280E-01	 4.341E-01	 4.008E-01	 3.405E-02	-1.192E-01	-3.492E-01	 2.398E+02
 349.100	 5.776E-02	 1.982E-03	-2.289E-05	-8.389E-01	 4.677E-01	 5.459E-01	-5.671E-02	-2.673E-01	-2.916E-01	 2.470E+02
 349.200	 5.133E-02	 2.027E-03	-2.289E-05	-7.343E-01	 5.046E-01	 6.667E-01	-1.480E-01	-4.200E-01	-2.440E-01	 2.541E+02
 349.300	 4.304E-02	 1.447E-03	-1.526E-05	-6.411E-01	 5.450E-01	 7.719E-01	-2.182E-01	-5.994E-01	-2.007E-01	 2.613E+02
 349.400	 3.339E-02	 2.720E-04	-7.629E-06	-5.635E-01	 5.641E-01	 8.574E-01	-2.677E-01	-7.833E-01	-1.663E-01	 2.685E+02
 349.500	 2.290E-02	-1.319E-03	-7.629E-06	-4.865E-01	 5.503E-01	 8.686E-01	-3.030E-01	-9.468E-01	-1.389E-01	 2.756E+02
 349.600	 1.189E-02	-3.140E-03	 0.000E+00	-4.089E-01	 5.131E-01	 8.195E-01	-3.249E-01	-1.064E+00	-9.540E-02	 2.828E+02
 349.700	 4.326E-04	-5.082E-03	 0.000E+00	-3.700E-01	 4.590E-01	 7.695E-01	-3.479E-01	-1.142E+00	-3.240E-02	 2.899E+02
 349.800	-1.120E-02	-7.047E-03	 0.000E+00	-3.566E-01	 4.117E-01	 7.121E-01	-3.721E-01	-1.190E+00	 5.143E-02	 2.970E+02
 349.900	-2.253E-02	-9.055E-03	-7.629E-06	-3.247E-01	 3.736E-01	 6.163E-01	-4.037E-01	-1.216E+00	 1.373E-01	 3.042E+02
 350.000	-3.298E-02	-1.110E-02	-7.629E-06	-2.517E-01	 3.535E-01	 4.973E-01	-4.355E-01	-1.192E+00	 2.087E-01	 3.113E+02
 350.100	-4.219E-02	-1.312E-02	-1.526E-05	-1.474E-01	 3.344E-01	 3.977E-01	-4.676E-01	-1.134E+00	 2.481E-01	 3.184E+02
 350.200	-4.985E-02	-1.502E-02	-2.289E-05	-3.264E-02	 3.096E-01	 3.397E-01	-4.845E-01	-1.112E+00	 2.702E-01	 3.255E+02
 350.300	-5.559E-02	-1.658E-02	-2.289E-05	 1.061E-01	 2.754E-01	 2.666E-01	-4.759E-01	-1.126E+00	 2.970E-01	 3.326E+02
 350.400	-5.899E-02	-1.752E-02	-3.052E-05	 2.483E-01	 2.152E-01	 1.665E-01	-4.505E-01	-1.112E+00	 3.324E-01	 3.397E+02
 350.500	-5.980E-02	-1.768E-02	-3.052E-05	 3.922E-01	 1.297E-01	 2.603E-02	-4.143E-01	-1.053E+00	 3.826E-01	 3.469E+02
 350.600	-5.802E-02	-1.722E-02	-3.052E-05	 5.160E-01	 2.868E-02	-1.345E-01	-3.713E-01	-9.821E-01	 4.427E-01	 3.540E+02
 350.700	-5.377E-02	-1.641E-02	-2.289E-05	 5.953E-01	-6.480E-02	-2.995E-01	-3.244E-01	-9.173E-01	 5.010E-01	 1.052E+00
 350.800	-4.703E-02	-1.542E-02	-1.526E-05	 6.764E-01	-1.414E-01	-4.458E-01	-2.814E-01	-8.249E-01	 5.410E-01	 8.146E+00
 350.900	-3.793E-02	-1.441E-02	-1.526E-05	 7.427E-01	-1.992E-01	-5.276E-01	-2.495E-01	-6.990E-01	 5.483E-01	 1.523E+01
 351.000	-2.704E-02	-1.337E-02	-7.629E-06	 7.631E-01	-2.236E-01	-5.671E-01	-2.151E-01	-5.784E-01	 5.366E-01	 2.232E+01
 351.100	-1.470E-02	-1.215E-02	 0.000E+00	 7.384E-01	-2.223E-01	-5.802E-01	-1.672E-01	-4.899E-01	 5.166E-01	 2.941E+01
 351.200	-9.603E-04	-1.062E-02	 0.000E+00	 6.934E-01	-2.295E-01	-5.943E-01	-1.184E-01	-3.919E-01	 4.863E-01	 3.649E+01
 351.300	 1.380E-02	-8.731E-03	 0.000E+00	 6.520E-01	-2.529E-01	-6.113E-01	-6.580E-02	-2.555E-01	 4.572E-01	 4.358E+01
 351.400	 2.880E-02	-6.595E-03	-7.629E-06	 6.332E-01	-2.988E-01	-6.017E-01	-1.313E-02	-1.234E-01	 4.339E-01	 5.066E+01
 351.500	 4.320E-02	-4.414E-03	-1.526E-05	 6.082E-01	-3.619E-01	-6.182E-01	 4.533E-02	-1.914E-02	 4.227E-01	 5.774E+01
 351.600	 5.633E-02	-2.390E-03	-2.289E-05	 5.979E-01	-4.161E-01	-6.729E-01	 1.162E-01	 7.068E-02	 4.225E-01	 6.483E+01
 351.700	 6.777E-02	-6.305E-04	-3.815E-05	 6.128E-01	-4.573E-01	-7.151E-01	 1.784E-01	 1.699E-01	 4.107E-01	 7.192E+01
 351.800	 7.732E-02	 8.451E-04	-4.578E-05	 6.269E-01	-4.732E-01	-7.327E-01	 2.360E-01	 2.928E-01	 3.770E-01	 7.901E+01
 351.900	 8.467E-02	 2.020E-03	-5.341E-05	 6.330E-01	-4.633E-01	-7.654E-01	 2.892E-01	 4.336E-01	 3.154E-01	 8.609E+01
 352.000	 8.958E-02	 2.887E-03	-6.104E-05	 6.210E-01	-4.322E-01	-8.061E-01	 3.361E-01	 5.533E-01	 2.375E-01	 9.318E+01
 352.100	 9.216E-02	 3.366E-03	-6.104E-05	 5.938E-01	-3.954E-01	-8.125E-01	 3.792E-01	 6.539E-01	 1.522E-01	 1.003E+02
 352.200	 9.258E-02	 3.215E-03	-6.866E-05	 5.094E-01	-3.662E-01	-7.919E-01	 4.243E-01	 7.579E-01	 6.920E-02	 1.074E+02
 352.300	 9.066E-02	 2.211E-03	-6.104E-05	 3.847E-01	-3.433E-01	-7.792E-01	 4.698E-01	 8.650E-01	 5.677E-03	 1.145E+02
 352.400	 8.644E-02	 3.955E-04	-5.341E-05	 2.072E-01	-3.259E-01	-7.498E-01	 5.113E-01	 9.811E-01	-3.382E-02	 1.216E+02
 352.500	 8.037E-02	-2.025E-03	-4.578E-05	 8.218E-03	-3.130E-01	-6.579E-01	 5.395E-01	 1.087E+00	-7.177E-02	 1.287E+02
 352.600	 7.261E-02	-4.768E-03	-3.815E-05	-1.592E-01	-2.956E-01	-5.293E-01	 5.458E-01	 1.136E+00	-1.202E-01	 1.358E+02
 352.700	 6.335E-02	-7.583E-03	-3.052E-05	-3.052E-01	-2.475E-01	-4.178E-01	 5.437E-01	 1.150E+00	-1.661E-01	 1.429E+02
 352.800	 5.346E-02	-1.038E-02	-2.289E-05	-4.278E-01	-1.677E-01	-3.009E-01	 5.345E-01	 1.182E+00	-2.209E-01	 1.500E+02
 352.900	 4.349E-02	-1.313E-02	-1.526E-05	-5.352E-01	-8.174E-02	-1.676E-01	 5.076E-01	 1.216E+00	-2.984E-01	 1.572E+02
 353.000	 3.358E-02	-1.579E-02	-7.629E-06	-6.466E-01	 9.509E-03	-4.351E-02	 4.879E-01	 1.218E+00	-3.609E-01	 1.643E+02
 353.100	 2.405E-02	-1.849E-02	-7.629E-06	-7.448E-01	 7.591E-02	 4.701E-02	 4.674E-01	 1.158E+00	-4.099E-01	 1.715E+02
 353.200	 1.527E-02	-2.109E-02	-7.629E-06	-8.422E-01	 1.149E-01	 1.103E-01	 4.446E-01	 1.037E+00	-4.464E-01	 1.786E+02
 353.300	 7.251E-03	-2.342E-02	-7.629E-06	-9.519E-01	 1.413E-01	 1.727E-01	 4.166E-01	 8.622E-01	-4.557E-01	 1.858E+02
 353.400	-1.183E-04	-2.530E-02	-7.629E-06	-1.076E+00	 1.610E-01	 2.446E-01	 3.764E-01	 6.728E-01	-4.466E-01	 1.929E+02
 353.500	-6.661E-03	-2.637E-02	-7.629E-06	-1.184E+00	 2.061E-01	 3.048E-01	 3.305E-01	 4.936E-01	-4.205E-01	 2.001E+02
 353.600	-1.225E-02	-2.643E-02	-7.629E-06	-1.224E+00	 2.653E-01	 3.612E-01	 2.606E-01	 3.380E-01	-4.047E-01	 2.072E+02
 353.700	-1.695E-02	-2.557E-02	-7.629E-06	-1.201E+00	 3.293E-01	 4.203E-01	 1.799E-01	 2.237E-01	-4.030E-01	 2.144E+02
 353.800	-2.058E-02	-2.413E-02	-7.629E-06	-1.169E+00	 4.047E-01	 4.715E-01	 1.128E-01	 1.341E-01	-3.981E-01	 2.215E+02
 353.900	-2.272E-02	-2.238E-02	-7.629E-06	-1.140E+00	 4.700E-01	 5.377E-01	 5.239E-02	 6.606E-02	-3.995E-01	 2.286E+02
 354.000	-2.308E-02	-2.039E-02	-7.629E-06	-1.095E+00	 5.150E-01	 6.558E-01	 5.839E-03	 1.075E-02	-3.937E-01	 2.358E+02
 354.100	-2.160E-02	-1.821E-02	-7.629E-06	-1.029E+00	 5.318E-01	 7.995E-01	-3.120E-02	-5.398E-02	-3.732E-01	 2.429E+02
 354.200	-1.823E-02	-1.568E-02	-7.629E-06	-9.532E-01	 5.303E-01	 9.107E-01	-7.050E-02	-1.369E-01	-3.322E-01	 2.501E+02
 354.300	-1.303E-02	-1.275E-02	 0.000E+00	-8.628E-01	 5.196E-01	 9.833E-01	-1.233E-01	-2.468E-01	-2.703E-01	 2.572E+02
 354.400	-6.129E-03	-9.620E-03	 0.000E+00	-7.353E-01	 5.079E-01	 1.044E+00	-1.909E-01	-3.713E-01	-2.000E-01	 2.644E+02
 354.500	 2.298E-03	-6.570E-03	 0.000E+00	-5.914E-01	 5.078E-01	 1.096E+00	-2.628E-01	-5.004E-01	-1.243E-01	 2.715E+02
 354.600	 1.208E-02	-3.822E-03	 0.000E+00	-4.336E-01	 5.182E-01	 1.132E+00	-3.317E-01	-6.419E-01	-5.296E-02	 2.787E+02
