
These predictions were generated by FAST (v6.01, 12-Aug-2005) on 20-Dec-2013 at 13:37:52.
The aerodynamic calculations were made by AeroDyn (12.58, 28-Jun-2005).

 NREL 5.0 MW Baseline Wind Turbine for Use in Offshore Analysis.

    Time	TTDspFA	TTDspSS	TTDspAx	TipDxb1	TipDyb1	TipDxb2	TipDyb2	TipDxb3	TipDyb3	LSSTipPxa
   (sec)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(deg)
 496.600	-7.498E-03	-6.574E-04	 0.000E+00	 4.159E-01	-4.005E-01	-4.267E-01	 3.738E-01	 6.187E-01	 1.021E-01	 1.067E+02
 496.700	-7.796E-04	 1.904E-03	 0.000E+00	 3.439E-01	-3.698E-01	-3.781E-01	 4.257E-01	 6.032E-01	 3.292E-02	 1.140E+02
 496.800	 6.346E-03	 4.018E-03	 0.000E+00	 2.689E-01	-3.499E-01	-3.641E-01	 4.688E-01	 5.736E-01	-3.528E-02	 1.214E+02
 496.900	 1.356E-02	 5.543E-03	 0.000E+00	 2.046E-01	-3.315E-01	-3.645E-01	 5.036E-01	 5.577E-01	-9.147E-02	 1.287E+02
 497.000	 2.029E-02	 6.508E-03	 0.000E+00	 1.220E-01	-3.099E-01	-3.410E-01	 5.210E-01	 5.381E-01	-1.376E-01	 1.361E+02
 497.100	 2.586E-02	 7.057E-03	-7.629E-06	 8.704E-03	-2.732E-01	-3.032E-01	 5.198E-01	 5.056E-01	-1.728E-01	 1.434E+02
 497.200	 2.998E-02	 7.352E-03	-7.629E-06	-1.246E-01	-2.160E-01	-2.576E-01	 5.103E-01	 4.657E-01	-2.012E-01	 1.507E+02
 497.300	 3.260E-02	 7.443E-03	-7.629E-06	-2.587E-01	-1.489E-01	-2.010E-01	 4.868E-01	 4.383E-01	-2.439E-01	 1.581E+02
 497.400	 3.361E-02	 7.317E-03	-7.629E-06	-3.947E-01	-7.558E-02	-1.397E-01	 4.581E-01	 4.670E-01	-3.004E-01	 1.654E+02
 497.500	 3.288E-02	 6.782E-03	-7.629E-06	-5.459E-01	 1.332E-03	-8.368E-02	 4.322E-01	 5.317E-01	-3.604E-01	 1.727E+02
 497.600	 3.033E-02	 5.656E-03	-7.629E-06	-6.942E-01	 7.371E-02	-2.268E-02	 4.064E-01	 5.887E-01	-4.166E-01	 1.800E+02
 497.700	 2.600E-02	 3.920E-03	-7.629E-06	-7.985E-01	 1.410E-01	 3.229E-02	 3.850E-01	 5.927E-01	-4.583E-01	 1.873E+02
 497.800	 1.998E-02	 1.585E-03	 0.000E+00	-8.363E-01	 1.969E-01	 6.269E-02	 3.571E-01	 5.531E-01	-4.833E-01	 1.946E+02
 497.900	 1.251E-02	-1.200E-03	 0.000E+00	-8.309E-01	 2.442E-01	 8.775E-02	 3.194E-01	 4.836E-01	-4.902E-01	 2.019E+02
 498.000	 3.803E-03	-4.142E-03	 0.000E+00	-8.057E-01	 2.859E-01	 1.138E-01	 2.671E-01	 3.927E-01	-4.796E-01	 2.092E+02
 498.100	-5.880E-03	-6.987E-03	 0.000E+00	-7.698E-01	 3.217E-01	 1.507E-01	 2.008E-01	 2.830E-01	-4.551E-01	 2.165E+02
 498.200	-1.609E-02	-9.574E-03	 0.000E+00	-7.127E-01	 3.589E-01	 1.998E-01	 1.325E-01	 1.709E-01	-4.178E-01	 2.238E+02
 498.300	-2.625E-02	-1.186E-02	-7.629E-06	-6.533E-01	 3.960E-01	 2.645E-01	 6.341E-02	 6.189E-02	-3.810E-01	 2.310E+02
 498.400	-3.589E-02	-1.384E-02	-7.629E-06	-6.165E-01	 4.335E-01	 3.627E-01	-3.878E-03	-3.920E-02	-3.541E-01	 2.383E+02
 498.500	-4.462E-02	-1.554E-02	-1.526E-05	-6.047E-01	 4.702E-01	 4.731E-01	-6.625E-02	-1.254E-01	-3.370E-01	 2.456E+02
 498.600	-5.219E-02	-1.690E-02	-2.289E-05	-5.955E-01	 5.007E-01	 5.571E-01	-1.252E-01	-2.345E-01	-3.212E-01	 2.528E+02
 498.700	-5.827E-02	-1.781E-02	-3.052E-05	-5.669E-01	 5.247E-01	 6.016E-01	-1.778E-01	-3.509E-01	-2.889E-01	 2.600E+02
 498.800	-6.263E-02	-1.818E-02	-3.052E-05	-5.135E-01	 5.293E-01	 6.089E-01	-2.337E-01	-4.401E-01	-2.412E-01	 2.673E+02
 498.900	-6.507E-02	-1.791E-02	-3.052E-05	-4.509E-01	 5.205E-01	 5.800E-01	-2.864E-01	-4.767E-01	-1.708E-01	 2.745E+02
 499.000	-6.557E-02	-1.700E-02	-3.815E-05	-3.916E-01	 4.952E-01	 5.055E-01	-3.371E-01	-4.634E-01	-9.020E-02	 2.817E+02
 499.100	-6.428E-02	-1.556E-02	-3.052E-05	-3.213E-01	 4.568E-01	 4.055E-01	-3.824E-01	-4.262E-01	-1.445E-02	 2.890E+02
 499.200	-6.145E-02	-1.371E-02	-3.052E-05	-2.410E-01	 4.178E-01	 2.900E-01	-4.108E-01	-3.818E-01	 5.067E-02	 2.962E+02
 499.300	-5.721E-02	-1.157E-02	-2.289E-05	-1.673E-01	 3.854E-01	 1.844E-01	-4.234E-01	-3.330E-01	 9.834E-02	 3.034E+02
 499.400	-5.175E-02	-9.101E-03	-2.289E-05	-1.017E-01	 3.566E-01	 9.780E-02	-4.251E-01	-2.794E-01	 1.295E-01	 3.106E+02
 499.500	-4.525E-02	-6.262E-03	-1.526E-05	-4.923E-02	 3.320E-01	 3.851E-02	-4.165E-01	-2.354E-01	 1.571E-01	 3.178E+02
 499.600	-3.788E-02	-3.069E-03	-7.629E-06	 3.491E-03	 3.001E-01	 1.863E-02	-4.090E-01	-2.178E-01	 1.879E-01	 3.250E+02
 499.700	-2.974E-02	 4.176E-04	-7.629E-06	 7.256E-02	 2.553E-01	 4.789E-02	-4.070E-01	-2.364E-01	 2.335E-01	 3.321E+02
 499.800	-2.094E-02	 4.022E-03	 0.000E+00	 1.635E-01	 1.952E-01	 1.071E-01	-4.126E-01	-2.618E-01	 2.943E-01	 3.393E+02
 499.900	-1.171E-02	 7.445E-03	 0.000E+00	 2.572E-01	 1.243E-01	 1.832E-01	-4.222E-01	-2.808E-01	 3.641E-01	 3.465E+02
 500.000	-2.366E-03	 1.039E-02	 0.000E+00	 3.451E-01	 5.337E-02	 2.493E-01	-4.209E-01	-3.054E-01	 4.370E-01	 3.537E+02
 500.100	 6.821E-03	 1.261E-02	 0.000E+00	 4.172E-01	-1.390E-02	 3.079E-01	-4.045E-01	-3.325E-01	 4.961E-01	 8.226E-01
 500.200	 1.562E-02	 1.401E-02	 0.000E+00	 4.865E-01	-7.474E-02	 3.313E-01	-3.715E-01	-3.351E-01	 5.286E-01	 7.985E+00
 500.300	 2.383E-02	 1.464E-02	-7.629E-06	 5.554E-01	-1.260E-01	 3.226E-01	-3.207E-01	-2.948E-01	 5.333E-01	 1.515E+01
 500.400	 3.111E-02	 1.456E-02	-7.629E-06	 6.187E-01	-1.758E-01	 2.679E-01	-2.646E-01	-2.173E-01	 5.114E-01	 2.230E+01
 500.500	 3.720E-02	 1.386E-02	-1.526E-05	 6.700E-01	-2.172E-01	 1.701E-01	-1.986E-01	-1.149E-01	 4.850E-01	 2.946E+01
 500.600	 4.199E-02	 1.255E-02	-1.526E-05	 7.322E-01	-2.605E-01	 5.671E-02	-1.332E-01	 5.787E-03	 4.612E-01	 3.662E+01
 500.700	 4.548E-02	 1.057E-02	-1.526E-05	 7.902E-01	-3.073E-01	-6.890E-02	-7.008E-02	 1.460E-01	 4.459E-01	 4.378E+01
 500.800	 4.769E-02	 7.927E-03	-1.526E-05	 8.326E-01	-3.537E-01	-2.097E-01	-8.412E-03	 2.940E-01	 4.390E-01	 5.093E+01
 500.900	 4.865E-02	 4.677E-03	-1.526E-05	 8.515E-01	-4.009E-01	-3.371E-01	 4.592E-02	 4.386E-01	 4.295E-01	 5.809E+01
 501.000	 4.843E-02	 1.017E-03	-1.526E-05	 8.407E-01	-4.412E-01	-4.180E-01	 9.902E-02	 5.480E-01	 4.105E-01	 6.525E+01
 501.100	 4.713E-02	-2.888E-03	-1.526E-05	 8.195E-01	-4.698E-01	-4.559E-01	 1.542E-01	 6.046E-01	 3.760E-01	 7.241E+01
 501.200	 4.487E-02	-6.929E-03	-1.526E-05	 7.944E-01	-4.780E-01	-4.775E-01	 2.166E-01	 6.393E-01	 3.267E-01	 7.957E+01
 501.300	 4.186E-02	-1.098E-02	-1.526E-05	 7.569E-01	-4.670E-01	-4.995E-01	 2.839E-01	 7.225E-01	 2.615E-01	 8.673E+01
 501.400	 3.831E-02	-1.485E-02	-1.526E-05	 6.943E-01	-4.470E-01	-5.010E-01	 3.450E-01	 8.376E-01	 1.839E-01	 9.390E+01
 501.500	 3.428E-02	-1.841E-02	-7.629E-06	 6.149E-01	-4.245E-01	-4.530E-01	 3.926E-01	 9.161E-01	 1.073E-01	 1.011E+02
 501.600	 3.003E-02	-2.159E-02	-7.629E-06	 5.212E-01	-4.005E-01	-3.699E-01	 4.294E-01	 9.535E-01	 4.439E-02	 1.082E+02
 501.700	 2.583E-02	-2.439E-02	-7.629E-06	 4.086E-01	-3.785E-01	-2.975E-01	 4.535E-01	 9.920E-01	-7.839E-03	 1.154E+02
 501.800	 2.199E-02	-2.664E-02	-7.629E-06	 2.989E-01	-3.512E-01	-2.440E-01	 4.722E-01	 1.062E+00	-4.942E-02	 1.226E+02
 501.900	 1.863E-02	-2.816E-02	-7.629E-06	 1.925E-01	-3.209E-01	-1.838E-01	 4.834E-01	 1.130E+00	-9.326E-02	 1.298E+02
 502.000	 1.578E-02	-2.871E-02	-7.629E-06	 9.300E-02	-2.792E-01	-1.140E-01	 4.936E-01	 1.157E+00	-1.423E-01	 1.370E+02
 502.100	 1.348E-02	-2.821E-02	-7.629E-06	 1.680E-02	-2.267E-01	-3.882E-02	 4.996E-01	 1.121E+00	-1.991E-01	 1.441E+02
 502.200	 1.183E-02	-2.678E-02	-7.629E-06	-5.501E-02	-1.691E-01	 4.614E-02	 4.982E-01	 1.055E+00	-2.639E-01	 1.513E+02
 502.300	 1.094E-02	-2.456E-02	-7.629E-06	-1.197E-01	-1.023E-01	 1.329E-01	 4.966E-01	 9.993E-01	-3.232E-01	 1.585E+02
 502.400	 1.071E-02	-2.166E-02	-7.629E-06	-1.658E-01	-4.044E-02	 2.331E-01	 4.845E-01	 9.455E-01	-3.746E-01	 1.657E+02
 502.500	 1.101E-02	-1.817E-02	 0.000E+00	-2.053E-01	 1.657E-02	 3.313E-01	 4.604E-01	 8.732E-01	-4.068E-01	 1.729E+02
 502.600	 1.181E-02	-1.421E-02	 0.000E+00	-2.652E-01	 6.993E-02	 4.308E-01	 4.247E-01	 7.966E-01	-4.183E-01	 1.801E+02
 502.700	 1.316E-02	-9.896E-03	 0.000E+00	-3.515E-01	 1.182E-01	 5.100E-01	 3.757E-01	 7.231E-01	-4.184E-01	 1.874E+02
 502.800	 1.508E-02	-5.328E-03	 0.000E+00	-4.383E-01	 1.669E-01	 5.421E-01	 3.237E-01	 6.471E-01	-4.130E-01	 1.946E+02
 502.900	 1.745E-02	-7.288E-04	 0.000E+00	-5.023E-01	 2.167E-01	 5.523E-01	 2.713E-01	 5.811E-01	-4.148E-01	 2.018E+02
 503.000	 1.991E-02	 3.610E-03	 0.000E+00	-5.654E-01	 2.716E-01	 5.824E-01	 2.220E-01	 5.101E-01	-4.234E-01	 2.090E+02
 503.100	 2.198E-02	 7.426E-03	-7.629E-06	-6.522E-01	 3.293E-01	 6.317E-01	 1.766E-01	 4.235E-01	-4.346E-01	 2.162E+02
 503.200	 2.341E-02	 1.053E-02	-7.629E-06	-7.388E-01	 3.844E-01	 6.708E-01	 1.306E-01	 3.147E-01	-4.447E-01	 2.234E+02
 503.300	 2.417E-02	 1.283E-02	-7.629E-06	-7.756E-01	 4.365E-01	 6.992E-01	 8.259E-02	 2.022E-01	-4.409E-01	 2.306E+02
 503.400	 2.405E-02	 1.432E-02	-7.629E-06	-7.499E-01	 4.709E-01	 7.266E-01	 2.085E-02	 5.642E-02	-4.247E-01	 2.378E+02
 503.500	 2.274E-02	 1.500E-02	-7.629E-06	-6.926E-01	 4.941E-01	 7.447E-01	-4.572E-02	-1.109E-01	-3.839E-01	 2.450E+02
 503.600	 2.002E-02	 1.488E-02	-7.629E-06	-6.172E-01	 5.057E-01	 7.195E-01	-1.174E-01	-2.566E-01	-3.252E-01	 2.522E+02
 503.700	 1.590E-02	 1.396E-02	 0.000E+00	-5.141E-01	 5.081E-01	 6.685E-01	-1.874E-01	-4.049E-01	-2.532E-01	 2.594E+02
 503.800	 1.063E-02	 1.228E-02	 0.000E+00	-3.689E-01	 5.029E-01	 6.395E-01	-2.434E-01	-5.543E-01	-1.776E-01	 2.666E+02
 503.900	 4.519E-03	 9.848E-03	 0.000E+00	-1.958E-01	 4.836E-01	 5.983E-01	-2.899E-01	-6.651E-01	-1.210E-01	 2.737E+02
 504.000	-2.191E-03	 6.818E-03	 0.000E+00	-2.459E-02	 4.634E-01	 5.238E-01	-3.218E-01	-7.151E-01	-7.616E-02	 2.809E+02
 504.100	-9.378E-03	 3.291E-03	 0.000E+00	 1.288E-01	 4.421E-01	 4.565E-01	-3.453E-01	-7.384E-01	-3.836E-02	 2.880E+02
 504.200	-1.671E-02	-5.371E-04	 0.000E+00	 2.516E-01	 4.203E-01	 4.231E-01	-3.632E-01	-7.699E-01	 1.936E-03	 2.952E+02
 504.300	-2.346E-02	-4.410E-03	-7.629E-06	 3.677E-01	 3.972E-01	 4.057E-01	-3.807E-01	-7.822E-01	 5.429E-02	 3.023E+02
 504.400	-2.908E-02	-8.106E-03	-7.629E-06	 4.920E-01	 3.572E-01	 3.800E-01	-4.123E-01	-7.456E-01	 1.117E-01	 3.095E+02
 504.500	-3.347E-02	-1.151E-02	-7.629E-06	 5.855E-01	 3.106E-01	 3.367E-01	-4.396E-01	-6.824E-01	 1.820E-01	 3.166E+02
 504.600	-3.646E-02	-1.466E-02	-7.629E-06	 6.115E-01	 2.621E-01	 3.085E-01	-4.571E-01	-6.351E-01	 2.575E-01	 3.237E+02
 504.700	-3.757E-02	-1.759E-02	-1.526E-05	 6.104E-01	 2.070E-01	 3.083E-01	-4.667E-01	-6.089E-01	 3.273E-01	 3.309E+02
 504.800	-3.656E-02	-2.018E-02	-1.526E-05	 6.287E-01	 1.506E-01	 3.106E-01	-4.629E-01	-5.831E-01	 3.831E-01	 3.380E+02
 504.900	-3.364E-02	-2.229E-02	-1.526E-05	 6.760E-01	 9.445E-02	 2.772E-01	-4.452E-01	-5.352E-01	 4.130E-01	 3.451E+02
 505.000	-2.903E-02	-2.375E-02	-7.629E-06	 7.183E-01	 4.487E-02	 1.932E-01	-4.110E-01	-4.746E-01	 4.297E-01	 3.523E+02
 505.100	-2.293E-02	-2.441E-02	-7.629E-06	 7.465E-01	-7.516E-03	 7.243E-02	-3.704E-01	-4.177E-01	 4.393E-01	 3.594E+02
 505.200	-1.551E-02	-2.425E-02	-7.629E-06	 7.840E-01	-6.186E-02	-6.714E-02	-3.266E-01	-3.545E-01	 4.520E-01	 6.537E+00
 505.300	-7.009E-03	-2.330E-02	-7.629E-06	 8.466E-01	-1.220E-01	-2.035E-01	-2.833E-01	-2.721E-01	 4.696E-01	 1.367E+01
 505.400	 2.214E-03	-2.162E-02	 0.000E+00	 9.116E-01	-1.904E-01	-3.384E-01	-2.377E-01	-1.623E-01	 4.887E-01	 2.079E+01
 505.500	 1.168E-02	-1.931E-02	-7.629E-06	 9.450E-01	-2.553E-01	-4.705E-01	-1.848E-01	-2.829E-02	 5.047E-01	 2.792E+01
 505.600	 2.104E-02	-1.649E-02	-7.629E-06	 9.307E-01	-3.088E-01	-5.768E-01	-1.286E-01	 1.282E-01	 5.065E-01	 3.505E+01
 505.700	 3.019E-02	-1.328E-02	-7.629E-06	 8.938E-01	-3.508E-01	-6.518E-01	-7.241E-02	 2.846E-01	 4.900E-01	 4.217E+01
 505.800	 3.887E-02	-9.752E-03	-1.526E-05	 8.441E-01	-3.794E-01	-6.982E-01	-1.723E-02	 4.254E-01	 4.570E-01	 4.930E+01
 505.900	 4.661E-02	-6.053E-03	-1.526E-05	 7.948E-01	-3.943E-01	-7.320E-01	 3.704E-02	 5.358E-01	 4.102E-01	 5.642E+01
 506.000	 5.312E-02	-2.348E-03	-2.289E-05	 7.423E-01	-3.982E-01	-7.755E-01	 9.727E-02	 6.176E-01	 3.641E-01	 6.355E+01
 506.100	 5.817E-02	 1.155E-03	-3.052E-05	 6.725E-01	-4.061E-01	-8.106E-01	 1.580E-01	 6.975E-01	 3.144E-01	 7.067E+01
 506.200	 6.152E-02	 4.248E-03	-3.052E-05	 5.843E-01	-4.212E-01	-8.162E-01	 2.163E-01	 7.663E-01	 2.702E-01	 7.779E+01
 506.300	 6.294E-02	 6.764E-03	-3.052E-05	 4.943E-01	-4.380E-01	-7.708E-01	 2.714E-01	 8.070E-01	 2.367E-01	 8.492E+01
 506.400	 6.229E-02	 8.634E-03	-3.052E-05	 3.890E-01	-4.569E-01	-6.778E-01	 3.159E-01	 8.296E-01	 2.029E-01	 9.203E+01
 506.500	 5.949E-02	 9.851E-03	-3.052E-05	 2.772E-01	-4.613E-01	-5.757E-01	 3.557E-01	 8.712E-01	 1.661E-01	 9.915E+01
 506.600	 5.463E-02	 1.044E-02	-2.289E-05	 1.710E-01	-4.434E-01	-4.810E-01	 3.892E-01	 9.272E-01	 1.201E-01	 1.063E+02
 506.700	 4.810E-02	 1.048E-02	-1.526E-05	 8.706E-02	-4.069E-01	-3.801E-01	 4.187E-01	 9.775E-01	 5.963E-02	 1.134E+02
 506.800	 4.040E-02	 1.004E-02	-1.526E-05	 1.408E-02	-3.579E-01	-2.656E-01	 4.464E-01	 1.008E+00	-1.512E-02	 1.205E+02
 506.900	 3.196E-02	 9.027E-03	-7.629E-06	-6.059E-02	-3.064E-01	-1.434E-01	 4.689E-01	 1.044E+00	-9.586E-02	 1.276E+02
 507.000	 2.312E-02	 7.340E-03	-7.629E-06	-1.648E-01	-2.593E-01	-2.669E-02	 4.865E-01	 1.079E+00	-1.694E-01	 1.347E+02
 507.100	 1.429E-02	 4.993E-03	 0.000E+00	-2.772E-01	-2.165E-01	 7.194E-02	 4.997E-01	 1.093E+00	-2.283E-01	 1.418E+02
 507.200	 5.813E-03	 2.053E-03	 0.000E+00	-3.874E-01	-1.802E-01	 1.570E-01	 5.016E-01	 1.089E+00	-2.752E-01	 1.489E+02
 507.300	-2.008E-03	-1.285E-03	 0.000E+00	-4.772E-01	-1.368E-01	 2.316E-01	 4.947E-01	 1.058E+00	-3.024E-01	 1.560E+02
 507.400	-8.930E-03	-4.768E-03	 0.000E+00	-5.461E-01	-8.974E-02	 3.095E-01	 4.697E-01	 9.997E-01	-3.293E-01	 1.632E+02
 507.500	-1.481E-02	-8.145E-03	 0.000E+00	-5.996E-01	-3.154E-02	 3.806E-01	 4.344E-01	 8.925E-01	-3.595E-01	 1.703E+02
 507.600	-1.951E-02	-1.129E-02	 0.000E+00	-6.227E-01	 4.047E-02	 4.213E-01	 4.014E-01	 7.556E-01	-3.859E-01	 1.774E+02
 507.700	-2.283E-02	-1.411E-02	-7.629E-06	-6.063E-01	 1.071E-01	 4.537E-01	 3.679E-01	 6.041E-01	-4.172E-01	 1.845E+02
 507.800	-2.464E-02	-1.657E-02	-7.629E-06	-5.886E-01	 1.705E-01	 5.114E-01	 3.342E-01	 4.692E-01	-4.439E-01	 1.916E+02
 507.900	-2.502E-02	-1.869E-02	-7.629E-06	-5.976E-01	 2.258E-01	 6.000E-01	 2.994E-01	 3.690E-01	-4.589E-01	 1.987E+02
 508.000	-2.398E-02	-2.033E-02	-7.629E-06	-6.063E-01	 2.709E-01	 6.997E-01	 2.599E-01	 3.126E-01	-4.593E-01	 2.058E+02
 508.100	-2.142E-02	-2.127E-02	-7.629E-06	-5.810E-01	 3.082E-01	 7.992E-01	 2.075E-01	 3.055E-01	-4.494E-01	 2.129E+02
 508.200	-1.728E-02	-2.147E-02	-7.629E-06	-5.283E-01	 3.417E-01	 8.964E-01	 1.396E-01	 3.008E-01	-4.346E-01	 2.200E+02
 508.300	-1.162E-02	-2.105E-02	-7.629E-06	-4.838E-01	 3.849E-01	 9.855E-01	 7.202E-02	 2.805E-01	-4.050E-01	 2.271E+02
 508.400	-4.511E-03	-2.007E-02	 0.000E+00	-4.503E-01	 4.325E-01	 1.062E+00	 5.457E-03	 2.330E-01	-3.744E-01	 2.342E+02
 508.500	 3.994E-03	-1.864E-02	 0.000E+00	-4.068E-01	 4.747E-01	 1.129E+00	-6.421E-02	 1.505E-01	-3.512E-01	 2.414E+02
 508.600	 1.340E-02	-1.684E-02	 0.000E+00	-3.405E-01	 5.076E-01	 1.169E+00	-1.237E-01	 4.919E-02	-3.273E-01	 2.485E+02
 508.700	 2.291E-02	-1.473E-02	-7.629E-06	-2.715E-01	 5.193E-01	 1.171E+00	-1.752E-01	-6.360E-02	-3.010E-01	 2.556E+02
 508.800	 3.206E-02	-1.233E-02	-7.629E-06	-2.127E-01	 5.189E-01	 1.171E+00	-2.179E-01	-1.845E-01	-2.546E-01	 2.627E+02
 508.900	 4.047E-02	-9.665E-03	-1.526E-05	-1.607E-01	 5.050E-01	 1.185E+00	-2.612E-01	-2.989E-01	-1.942E-01	 2.698E+02
 509.000	 4.778E-02	-6.787E-03	-1.526E-05	-9.837E-02	 4.834E-01	 1.181E+00	-3.015E-01	-3.838E-01	-1.240E-01	 2.769E+02
 509.100	 5.365E-02	-3.774E-03	-2.289E-05	-6.462E-03	 4.607E-01	 1.105E+00	-3.413E-01	-4.511E-01	-5.653E-02	 2.840E+02
 509.200	 5.771E-02	-8.466E-04	-2.289E-05	 9.797E-02	 4.377E-01	 9.959E-01	-3.837E-01	-5.048E-01	 2.136E-03	 2.911E+02
 509.300	 5.956E-02	 1.783E-03	-3.052E-05	 2.123E-01	 4.179E-01	 8.956E-01	-4.198E-01	-5.635E-01	 5.320E-02	 2.982E+02
 509.400	 5.895E-02	 4.038E-03	-2.289E-05	 3.317E-01	 3.934E-01	 8.017E-01	-4.465E-01	-6.419E-01	 9.735E-02	 3.053E+02
 509.500	 5.603E-02	 5.914E-03	-2.289E-05	 4.681E-01	 3.616E-01	 6.987E-01	-4.567E-01	-7.086E-01	 1.467E-01	 3.124E+02
 509.600	 5.098E-02	 7.434E-03	-2.289E-05	 5.927E-01	 3.140E-01	 5.780E-01	-4.577E-01	-7.341E-01	 1.975E-01	 3.195E+02
 509.700	 4.389E-02	 8.599E-03	-1.526E-05	 6.745E-01	 2.544E-01	 4.569E-01	-4.491E-01	-7.298E-01	 2.520E-01	 3.266E+02
 509.800	 3.508E-02	 9.262E-03	-7.629E-06	 7.188E-01	 1.878E-01	 3.612E-01	-4.377E-01	-7.240E-01	 3.100E-01	 3.337E+02
 509.900	 2.489E-02	 9.259E-03	-7.629E-06	 7.439E-01	 1.157E-01	 2.951E-01	-4.295E-01	-7.224E-01	 3.642E-01	 3.408E+02
 510.000	 1.363E-02	 8.552E-03	 0.000E+00	 7.837E-01	 5.436E-02	 2.186E-01	-4.177E-01	-7.045E-01	 4.145E-01	 3.479E+02
 510.100	 1.725E-03	 7.129E-03	 0.000E+00	 8.442E-01	 1.514E-03	 1.224E-01	-4.045E-01	-6.552E-01	 4.506E-01	 3.550E+02
 510.200	-1.031E-02	 5.098E-03	 0.000E+00	 8.935E-01	-4.410E-02	-3.792E-03	-3.842E-01	-5.826E-01	 4.744E-01	 2.060E+00
 510.300	-2.192E-02	 2.654E-03	 0.000E+00	 9.392E-01	-8.647E-02	-1.413E-01	-3.498E-01	-5.036E-01	 4.922E-01	 9.134E+00
 510.400	-3.260E-02	-3.033E-05	-7.629E-06	 9.619E-01	-1.418E-01	-2.648E-01	-3.074E-01	-4.267E-01	 4.956E-01	 1.620E+01
 510.500	-4.184E-02	-2.789E-03	-1.526E-05	 9.555E-01	-2.036E-01	-3.767E-01	-2.485E-01	-3.402E-01	 4.972E-01	 2.327E+01
 510.600	-4.920E-02	-5.593E-03	-1.526E-05	 9.471E-01	-2.707E-01	-4.779E-01	-1.774E-01	-2.327E-01	 4.964E-01	 3.033E+01
 510.700	-5.439E-02	-8.426E-03	-2.289E-05	 9.328E-01	-3.359E-01	-5.457E-01	-1.064E-01	-1.038E-01	 4.886E-01	 3.738E+01
 510.800	-5.726E-02	-1.122E-02	-2.289E-05	 9.078E-01	-3.871E-01	-5.729E-01	-4.229E-02	 2.816E-02	 4.768E-01	 4.444E+01
 510.900	-5.758E-02	-1.394E-02	-2.289E-05	 8.809E-01	-4.205E-01	-5.778E-01	 1.195E-02	 1.568E-01	 4.577E-01	 5.149E+01
 511.000	-5.517E-02	-1.642E-02	-2.289E-05	 8.585E-01	-4.354E-01	-5.540E-01	 5.590E-02	 2.827E-01	 4.286E-01	 5.854E+01
 511.100	-5.002E-02	-1.842E-02	-2.289E-05	 8.318E-01	-4.399E-01	-5.164E-01	 9.292E-02	 4.079E-01	 3.831E-01	 6.559E+01
 511.200	-4.224E-02	-1.981E-02	-1.526E-05	 7.822E-01	-4.373E-01	-4.823E-01	 1.380E-01	 5.141E-01	 3.295E-01	 7.264E+01
 511.300	-3.204E-02	-2.055E-02	-7.629E-06	 7.228E-01	-4.311E-01	-4.460E-01	 1.982E-01	 5.955E-01	 2.782E-01	 7.969E+01
 511.400	-1.979E-02	-2.065E-02	-7.629E-06	 6.437E-01	-4.342E-01	-3.940E-01	 2.600E-01	 6.827E-01	 2.245E-01	 8.674E+01
 511.500	-6.016E-03	-2.013E-02	 0.000E+00	 5.661E-01	-4.453E-01	-3.384E-01	 3.184E-01	 7.802E-01	 1.717E-01	 9.379E+01
 511.600	 8.618E-03	-1.912E-02	 0.000E+00	 5.018E-01	-4.527E-01	-2.911E-01	 3.717E-01	 8.675E-01	 1.244E-01	 1.008E+02
 511.700	 2.349E-02	-1.764E-02	-7.629E-06	 4.732E-01	-4.492E-01	-2.553E-01	 4.125E-01	 9.290E-01	 7.881E-02	 1.079E+02
 511.800	 3.817E-02	-1.566E-02	-1.526E-05	 4.440E-01	-4.252E-01	-2.175E-01	 4.401E-01	 9.907E-01	 3.019E-02	 1.149E+02
 511.900	 5.231E-02	-1.323E-02	-2.289E-05	 4.012E-01	-3.830E-01	-1.634E-01	 4.573E-01	 1.072E+00	-2.711E-02	 1.220E+02
 512.000	 6.532E-02	-1.044E-02	-3.052E-05	 3.475E-01	-3.293E-01	-1.083E-01	 4.687E-01	 1.147E+00	-9.275E-02	 1.291E+02
 512.100	 7.655E-02	-7.378E-03	-4.578E-05	 2.609E-01	-2.709E-01	-6.462E-02	 4.793E-01	 1.194E+00	-1.604E-01	 1.361E+02
 512.200	 8.573E-02	-4.288E-03	-5.341E-05	 1.275E-01	-2.148E-01	-7.042E-03	 4.903E-01	 1.247E+00	-2.250E-01	 1.432E+02
 512.300	 9.265E-02	-1.414E-03	-6.866E-05	-7.990E-03	-1.675E-01	 7.711E-02	 4.962E-01	 1.319E+00	-2.845E-01	 1.503E+02
 512.400	 9.686E-02	 1.127E-03	-6.866E-05	-1.186E-01	-1.256E-01	 1.841E-01	 4.943E-01	 1.374E+00	-3.338E-01	 1.573E+02
 512.500	 9.800E-02	 3.240E-03	-7.629E-05	-2.191E-01	-7.963E-02	 2.904E-01	 4.838E-01	 1.397E+00	-3.718E-01	 1.644E+02
 512.600	 9.619E-02	 4.871E-03	-6.866E-05	-3.068E-01	-2.072E-02	 3.861E-01	 4.656E-01	 1.407E+00	-3.975E-01	 1.715E+02
